Product,BU,Month,raw_data,Backlog
     Prod_7336,D300,9/1/2024,0,-0.38405442
     Prod_7336,D300,8/1/2024,0,-0.38405442
     Prod_7336,D300,7/1/2024,0,-0.38405442
     Prod_7336,D300,6/1/2024,0,-0.38405442
     Prod_7336,D300,5/1/2024,0,-0.38405442
     Prod_7336,D300,4/1/2024,0,-0.38405442
     Prod_7336,D300,3/1/2024,0,-0.38405442
     Prod_7336,D300,2/1/2024,0,-0.38405442
     Prod_7336,D300,1/1/2024,0,-0.38405442
     Prod_7336,D300,12/1/2023,0,-0.38405442
     Prod_7336,D300,11/1/2023,0,-0.38405442
     Prod_7336,D300,10/1/2023,0,-0.38405442
     Prod_7336,D300,9/1/2023,0,-0.38405442
     Prod_7336,D300,8/1/2023,0,-0.38405442
     Prod_7336,D300,7/1/2023,0,-0.38405442
     Prod_7336,D300,6/1/2023,0,-0.38405442
     Prod_7336,D300,5/1/2023,0,-0.38405442
     Prod_7336,D300,4/1/2023,0,-0.38405442
     Prod_7336,D300,3/1/2023,0,-0.38405442
     Prod_7336,D300,2/1/2023,0,-0.38405442
     Prod_7336,D300,1/1/2023,0,-0.38405442
     Prod_7336,D300,12/1/2022,0,-0.38405442
     Prod_7336,D300,11/1/2022,0,-0.38405442
     Prod_7336,D300,10/1/2022,0,-0.38405442
     Prod_7336,D300,9/1/2022,0,-0.38405442
     Prod_7336,D300,8/1/2022,0,-0.38405442
     Prod_7336,D300,7/1/2022,0,-0.38405442
     Prod_7336,D300,6/1/2022,0,-0.38405442
     Prod_7336,D300,5/1/2022,0,-0.38405442
     Prod_7336,D300,4/1/2022,0,-0.38405442
     Prod_7336,D300,3/1/2022,0,-0.38405442
     Prod_7336,D300,2/1/2022,0,-0.38405442
     Prod_7336,D300,1/1/2022,0,-0.38405442
     Prod_7337,D300,9/1/2025,7,1.108794791
     Prod_7337,D300,8/1/2025,4,0.485097721
     Prod_7337,D300,7/1/2025,10,1.732491862
     Prod_7337,D300,6/1/2025,17,3.187785025
     Prod_7337,D300,5/1/2025,20,3.811482096
     Prod_7337,D300,4/1/2025,17,3.187785025
     Prod_7337,D300,3/1/2025,0,-0.346498372
     Prod_7337,D300,2/1/2025,0,-0.346498372
     Prod_7337,D300,1/1/2025,0,-0.346498372
     Prod_7337,D300,12/1/2024,0,-0.346498372
     Prod_7337,D300,11/1/2024,0,-0.346498372
     Prod_7337,D300,10/1/2024,0,-0.346498372
     Prod_7337,D300,9/1/2024,0,-0.346498372
     Prod_7337,D300,8/1/2024,0,-0.346498372
     Prod_7337,D300,7/1/2024,0,-0.346498372
     Prod_7337,D300,6/1/2024,0,-0.346498372
     Prod_7337,D300,5/1/2024,0,-0.346498372
     Prod_7337,D300,4/1/2024,0,-0.346498372
     Prod_7337,D300,3/1/2024,0,-0.346498372
     Prod_7337,D300,2/1/2024,0,-0.346498372
     Prod_7337,D300,1/1/2024,0,-0.346498372
     Prod_7337,D300,12/1/2023,0,-0.346498372
     Prod_7337,D300,11/1/2023,0,-0.346498372
     Prod_7337,D300,10/1/2023,0,-0.346498372
     Prod_7337,D300,9/1/2023,0,-0.346498372
     Prod_7337,D300,8/1/2023,0,-0.346498372
     Prod_7337,D300,7/1/2023,0,-0.346498372
     Prod_7337,D300,6/1/2023,0,-0.346498372
     Prod_7337,D300,5/1/2023,0,-0.346498372
     Prod_7337,D300,4/1/2023,0,-0.346498372
     Prod_7337,D300,3/1/2023,0,-0.346498372
     Prod_7337,D300,2/1/2023,0,-0.346498372
     Prod_7337,D300,1/1/2023,0,-0.346498372
     Prod_7337,D300,12/1/2022,0,-0.346498372
     Prod_7337,D300,11/1/2022,0,-0.346498372
     Prod_7337,D300,10/1/2022,0,-0.346498372
     Prod_7337,D300,9/1/2022,0,-0.346498372
     Prod_7337,D300,8/1/2022,0,-0.346498372
     Prod_7337,D300,7/1/2022,0,-0.346498372
     Prod_7337,D300,6/1/2022,0,-0.346498372
     Prod_7337,D300,5/1/2022,0,-0.346498372
     Prod_7337,D300,4/1/2022,0,-0.346498372
     Prod_7337,D300,3/1/2022,0,-0.346498372
     Prod_7337,D300,2/1/2022,0,-0.346498372
     Prod_7337,D300,1/1/2022,0,-0.346498372
Prod_21200,D200,9/1/2025,264,-1.149857618
Prod_21200,D200,8/1/2025,260,-1.182915336
Prod_21200,D200,7/1/2025,245,-1.306881778
Prod_21200,D200,6/1/2025,310,-0.769693863
Prod_21200,D200,5/1/2025,316,-0.720107286
Prod_21200,D200,4/1/2025,334,-0.571347556
Prod_21200,D200,3/1/2025,387,-0.133332795
Prod_21200,D200,2/1/2025,280,-1.017626747
Prod_21200,D200,1/1/2025,287,-0.959775741
Prod_21200,D200,12/1/2024,406,0.023691364
Prod_21200,D200,11/1/2024,370,-0.273828096
Prod_21200,D200,10/1/2024,385,-0.149861654
Prod_21200,D200,9/1/2024,271,-1.092006612
Prod_21200,D200,8/1/2024,293,-0.910189164
Prod_21200,D200,7/1/2024,286,-0.96804017
Prod_21200,D200,6/1/2024,406,0.023691364
Prod_21200,D200,5/1/2024,389,-0.116803936
Prod_21200,D200,4/1/2024,352,-0.422587826
Prod_21200,D200,3/1/2024,336,-0.554818697
Prod_21200,D200,2/1/2024,381,-0.182919372
Prod_21200,D200,1/1/2024,319,-0.695313998
Prod_21200,D200,12/1/2023,476,0.602201426
Prod_21200,D200,11/1/2023,379,-0.199448231
Prod_21200,D200,10/1/2023,398,-0.042424071
Prod_21200,D200,9/1/2023,339,-0.530025409
Prod_21200,D200,8/1/2023,497,0.775754445
Prod_21200,D200,7/1/2023,455,0.428648408
Prod_21200,D200,6/1/2023,427,0.197244383
Prod_21200,D200,5/1/2023,567,1.354264507
Prod_21200,D200,4/1/2023,342,-0.505232121
Prod_21200,D200,3/1/2023,452,0.403855119
Prod_21200,D200,2/1/2023,279,-1.025891176
Prod_21200,D200,1/1/2023,298,-0.868867017
Prod_21200,D200,12/1/2022,798,3.263347711
Prod_21200,D200,11/1/2022,492,0.734432298
Prod_21200,D200,10/1/2022,599,1.618726249
Prod_21200,D200,9/1/2022,342,-0.505232121
Prod_21200,D200,8/1/2022,579,1.45343766
Prod_21200,D200,7/1/2022,343,-0.496967691
Prod_21200,D200,6/1/2022,455,0.428648408
Prod_21200,D200,5/1/2022,462,0.486499414
Prod_21200,D200,4/1/2022,591,1.552610814
Prod_21200,D200,3/1/2022,618,1.775750409
Prod_21200,D200,2/1/2022,647,2.015418863
Prod_21200,D200,1/1/2022,429,0.213773242
prod_255,D300,9/1/2025,20,-0.694704123
prod_255,D300,8/1/2025,12,-1.220110603
prod_255,D300,7/1/2025,20,-0.694704123
prod_255,D300,6/1/2025,22,-0.563352503
prod_255,D300,5/1/2025,27,-0.234973453
prod_255,D300,4/1/2025,68,2.457734755
prod_255,D300,3/1/2025,30,-0.037946024
prod_255,D300,2/1/2025,22,-0.563352503
prod_255,D300,1/1/2025,29,-0.103621833
prod_255,D300,12/1/2024,76,2.983141235
prod_255,D300,11/1/2024,29,-0.103621833
prod_255,D300,10/1/2024,17,-0.891731553
prod_255,D300,9/1/2024,20,-0.694704123
prod_255,D300,8/1/2024,49,1.209894366
prod_255,D300,7/1/2024,23,-0.497676693
prod_255,D300,6/1/2024,14,-1.088758983
prod_255,D300,5/1/2024,34,0.224757216
prod_255,D300,4/1/2024,41,0.684487886
prod_255,D300,3/1/2024,11,-1.285786413
prod_255,D300,2/1/2024,23,-0.497676693
prod_255,D300,1/1/2024,27,-0.234973453
prod_255,D300,12/1/2023,29,-0.103621833
prod_255,D300,11/1/2023,10,-1.351462223
prod_255,D300,10/1/2023,32,0.093405596
prod_255,D300,9/1/2023,34,0.224757216
prod_255,D300,8/1/2023,39,0.553136266
prod_255,D300,7/1/2023,11,-1.285786413
prod_255,D300,6/1/2023,23,-0.497676693
prod_255,D300,5/1/2023,22,-0.563352503
prod_255,D300,4/1/2023,16,-0.957407363
prod_255,D300,3/1/2023,28,-0.169297643
prod_255,D300,2/1/2023,20,-0.694704123
prod_255,D300,1/1/2023,18,-0.826055743
prod_255,D300,12/1/2022,56,1.669625035
prod_255,D300,11/1/2022,46,1.012866936
prod_255,D300,10/1/2022,35,0.290433026
prod_255,D300,9/1/2022,37,0.421784646
prod_255,D300,8/1/2022,28,-0.169297643
prod_255,D300,7/1/2022,65,2.260707325
prod_255,D300,6/1/2022,33,0.159081406
prod_255,D300,5/1/2022,20,-0.694704123
prod_255,D300,4/1/2022,37,0.421784646
prod_255,D300,3/1/2022,55,1.603949225
prod_255,D300,2/1/2022,30,-0.037946024
prod_255,D300,1/1/2022,38,0.487460456
PROD_50,D100,9/1/2025,134,-0.776934479
PROD_50,D100,8/1/2025,141,-0.628159792
PROD_50,D100,7/1/2025,142,-0.606906265
PROD_50,D100,6/1/2025,241,1.497192887
PROD_50,D100,5/1/2025,93,-1.648329077
PROD_50,D100,4/1/2025,105,-1.393286756
PROD_50,D100,3/1/2025,101,-1.478300863
PROD_50,D100,2/1/2025,142,-0.606906265
PROD_50,D100,1/1/2025,117,-1.138244434
PROD_50,D100,12/1/2024,138,-0.691920372
PROD_50,D100,11/1/2024,291,2.559869226
PROD_50,D100,10/1/2024,184,0.28574186
PROD_50,D100,9/1/2024,178,0.158220699
PROD_50,D100,8/1/2024,138,-0.691920372
PROD_50,D100,7/1/2024,176,0.115713646
PROD_50,D100,6/1/2024,146,-0.521892158
PROD_50,D100,5/1/2024,152,-0.394370997
PROD_50,D100,4/1/2024,176,0.115713646
PROD_50,D100,3/1/2024,247,1.624714047
PROD_50,D100,2/1/2024,127,-0.925709166
PROD_50,D100,1/1/2024,111,-1.265765595
PROD_50,D100,12/1/2023,125,-0.96821622
PROD_50,D100,11/1/2023,171,0.009446012
PROD_50,D100,10/1/2023,139,-0.670666845
PROD_50,D100,9/1/2023,161,-0.203089256
PROD_50,D100,8/1/2023,187,0.34950244
PROD_50,D100,7/1/2023,183,0.264488333
PROD_50,D100,6/1/2023,267,2.049784583
PROD_50,D100,5/1/2023,172,0.030699539
PROD_50,D100,4/1/2023,115,-1.180751488
PROD_50,D100,3/1/2023,183,0.264488333
PROD_50,D100,2/1/2023,200,0.625798289
PROD_50,D100,1/1/2023,162,-0.181835729
PROD_50,D100,12/1/2022,142,-0.606906265
PROD_50,D100,11/1/2022,192,0.455770074
PROD_50,D100,10/1/2022,212,0.88084061
PROD_50,D100,9/1/2022,176,0.115713646
PROD_50,D100,8/1/2022,173,0.051953065
PROD_50,D100,7/1/2022,187,0.34950244
PROD_50,D100,6/1/2022,198,0.583291235
PROD_50,D100,5/1/2022,293,2.602376279
PROD_50,D100,4/1/2022,223,1.114629405
PROD_50,D100,3/1/2022,190,0.413263021
PROD_50,D100,2/1/2022,139,-0.670666845
PROD_50,D100,1/1/2022,205,0.732065922
Prod_53,D100,9/1/2025,550,0.644907158
Prod_53,D100,8/1/2025,455,-0.088917197
Prod_53,D100,7/1/2025,555,0.683529492
Prod_53,D100,6/1/2025,396,-0.544660743
Prod_53,D100,5/1/2025,642,1.355558111
Prod_53,D100,4/1/2025,579,0.868916697
Prod_53,D100,3/1/2025,458,-0.065743796
Prod_53,D100,2/1/2025,573,0.822569896
Prod_53,D100,1/1/2025,300,-1.286209564
Prod_53,D100,12/1/2024,301,-1.278485097
Prod_53,D100,11/1/2024,408,-0.45196714
Prod_53,D100,10/1/2024,604,1.062028369
Prod_53,D100,9/1/2024,583,0.899814565
Prod_53,D100,8/1/2024,502,0.274132747
Prod_53,D100,7/1/2024,480,0.104194476
Prod_53,D100,6/1/2024,376,-0.699150081
Prod_53,D100,5/1/2024,557,0.698978426
Prod_53,D100,4/1/2024,302,-1.27076063
Prod_53,D100,3/1/2024,342,-0.961781955
Prod_53,D100,2/1/2024,403,-0.490589475
Prod_53,D100,1/1/2024,494,0.212337012
Prod_53,D100,12/1/2023,417,-0.382446938
Prod_53,D100,11/1/2023,465,-0.011672528
Prod_53,D100,10/1/2023,474,0.057847674
Prod_53,D100,9/1/2023,300,-1.286209564
Prod_53,D100,8/1/2023,609,1.100650704
Prod_53,D100,7/1/2023,621,1.193344306
Prod_53,D100,6/1/2023,390,-0.591007544
Prod_53,D100,5/1/2023,307,-1.232138296
Prod_53,D100,4/1/2023,328,-1.069924491
Prod_53,D100,3/1/2023,403,-0.490589475
Prod_53,D100,2/1/2023,370,-0.745496882
Prod_53,D100,1/1/2023,400,-0.513762875
Prod_53,D100,12/1/2022,615,1.146997505
Prod_53,D100,11/1/2022,454,-0.096641663
Prod_53,D100,10/1/2022,407,-0.459691607
Prod_53,D100,9/1/2022,495,0.220061479
Prod_53,D100,8/1/2022,527,0.467244419
Prod_53,D100,7/1/2022,768,2.328840939
Prod_53,D100,6/1/2022,259,-1.602912706
Prod_53,D100,5/1/2022,615,1.146997505
Prod_53,D100,4/1/2022,480,0.104194476
Prod_53,D100,3/1/2022,660,1.494598515
Prod_53,D100,2/1/2022,636,1.30921131
Prod_53,D100,1/1/2022,133,-2.576195534
Prod_5720,D300,9/1/2025,11,-1.132309676
Prod_5720,D300,8/1/2025,12,-1.054635994
Prod_5720,D300,7/1/2025,27,0.110469237
Prod_5720,D300,6/1/2025,37,0.887206057
Prod_5720,D300,5/1/2025,8,-1.365330723
Prod_5720,D300,4/1/2025,23,-0.200225492
Prod_5720,D300,3/1/2025,21,-0.355572856
Prod_5720,D300,2/1/2025,23,-0.200225492
Prod_5720,D300,1/1/2025,19,-0.51092022
Prod_5720,D300,12/1/2024,44,1.430921832
Prod_5720,D300,11/1/2024,10,-1.209983359
Prod_5720,D300,10/1/2024,16,-0.743941266
Prod_5720,D300,9/1/2024,15,-0.821614948
Prod_5720,D300,8/1/2024,22,-0.277899174
Prod_5720,D300,7/1/2024,11,-1.132309676
Prod_5720,D300,6/1/2024,10,-1.209983359
Prod_5720,D300,5/1/2024,20,-0.433246538
Prod_5720,D300,4/1/2024,38,0.96487974
Prod_5720,D300,3/1/2024,10,-1.209983359
Prod_5720,D300,2/1/2024,23,-0.200225492
Prod_5720,D300,1/1/2024,16,-0.743941266
Prod_5720,D300,12/1/2023,24,-0.122551809
Prod_5720,D300,11/1/2023,15,-0.821614948
Prod_5720,D300,10/1/2023,21,-0.355572856
Prod_5720,D300,9/1/2023,36,0.809532375
Prod_5720,D300,8/1/2023,56,2.363006017
Prod_5720,D300,7/1/2023,32,0.498837647
Prod_5720,D300,6/1/2023,29,0.265816601
Prod_5720,D300,5/1/2023,12,-1.054635994
Prod_5720,D300,4/1/2023,15,-0.821614948
Prod_5720,D300,3/1/2023,43,1.35324815
Prod_5720,D300,2/1/2023,31,0.421163965
Prod_5720,D300,1/1/2023,22,-0.277899174
Prod_5720,D300,12/1/2022,47,1.663942878
Prod_5720,D300,11/1/2022,33,0.576511329
Prod_5720,D300,10/1/2022,35,0.731858693
Prod_5720,D300,9/1/2022,43,1.35324815
Prod_5720,D300,8/1/2022,42,1.275574468
Prod_5720,D300,7/1/2022,8,-1.365330723
Prod_5720,D300,6/1/2022,21,-0.355572856
Prod_5720,D300,5/1/2022,41,1.197900786
Prod_5720,D300,4/1/2022,20,-0.433246538
Prod_5720,D300,3/1/2022,41,1.197900786
Prod_5720,D300,2/1/2022,51,1.974637607
Prod_5720,D300,1/1/2022,17,-0.666267584
Prod_5721,D300,9/1/2025,72,1.07182226
Prod_5721,D300,8/1/2025,65,0.78521444
Prod_5721,D300,7/1/2025,45,-0.033665046
Prod_5721,D300,6/1/2025,28,-0.729712608
Prod_5721,D300,5/1/2025,30,-0.64782466
Prod_5721,D300,4/1/2025,28,-0.729712608
Prod_5721,D300,3/1/2025,49,0.130110852
Prod_5721,D300,2/1/2025,52,0.252942774
Prod_5721,D300,1/1/2025,21,-1.016320428
Prod_5721,D300,12/1/2024,49,0.130110852
Prod_5721,D300,11/1/2024,28,-0.729712608
Prod_5721,D300,10/1/2024,25,-0.852544531
Prod_5721,D300,9/1/2024,36,-0.402160814
Prod_5721,D300,8/1/2024,31,-0.606880686
Prod_5721,D300,7/1/2024,40,-0.238384917
Prod_5721,D300,6/1/2024,33,-0.524992737
Prod_5721,D300,5/1/2024,41,-0.197440943
Prod_5721,D300,4/1/2024,46,0.007278929
Prod_5721,D300,3/1/2024,21,-1.016320428
Prod_5721,D300,2/1/2024,39,-0.279328891
Prod_5721,D300,1/1/2024,33,-0.524992737
Prod_5721,D300,12/1/2023,17,-1.180096326
Prod_5721,D300,11/1/2023,22,-0.975376454
Prod_5721,D300,10/1/2023,40,-0.238384917
Prod_5721,D300,9/1/2023,50,0.171054826
Prod_5721,D300,8/1/2023,120,3.037133026
Prod_5721,D300,7/1/2023,24,-0.893488506
Prod_5721,D300,6/1/2023,56,0.416718672
Prod_5721,D300,5/1/2023,33,-0.524992737
Prod_5721,D300,4/1/2023,53,0.293886749
Prod_5721,D300,3/1/2023,29,-0.688768634
Prod_5721,D300,2/1/2023,36,-0.402160814
Prod_5721,D300,1/1/2023,24,-0.893488506
Prod_5721,D300,12/1/2022,26,-0.811600557
Prod_5721,D300,11/1/2022,77,1.276542132
Prod_5721,D300,10/1/2022,106,2.463917386
Prod_5721,D300,9/1/2022,78,1.317486106
Prod_5721,D300,8/1/2022,37,-0.36121684
Prod_5721,D300,7/1/2022,21,-1.016320428
Prod_5721,D300,6/1/2022,43,-0.115552994
Prod_5721,D300,5/1/2022,51,0.2119988
Prod_5721,D300,4/1/2022,93,1.93164572
Prod_5721,D300,3/1/2022,88,1.726925849
Prod_5721,D300,2/1/2022,91,1.849757772
Prod_5721,D300,1/1/2022,35,-0.443104788
Prod_5722,D300,9/1/2025,7,0.091028855
Prod_5722,D300,8/1/2025,3,-1.0013174
Prod_5722,D300,7/1/2025,6,-0.182057709
Prod_5722,D300,6/1/2025,5,-0.455144273
Prod_5722,D300,5/1/2025,10,0.910288545
Prod_5722,D300,4/1/2025,5,-0.455144273
Prod_5722,D300,3/1/2025,4,-0.728230836
Prod_5722,D300,2/1/2025,0,-1.82057709
Prod_5722,D300,1/1/2025,6,-0.182057709
Prod_5722,D300,12/1/2024,3,-1.0013174
Prod_5722,D300,11/1/2024,5,-0.455144273
Prod_5722,D300,10/1/2024,8,0.364115418
Prod_5722,D300,9/1/2024,3,-1.0013174
Prod_5722,D300,8/1/2024,6,-0.182057709
Prod_5722,D300,7/1/2024,6,-0.182057709
Prod_5722,D300,6/1/2024,3,-1.0013174
Prod_5722,D300,5/1/2024,3,-1.0013174
Prod_5722,D300,4/1/2024,7,0.091028855
Prod_5722,D300,3/1/2024,8,0.364115418
Prod_5722,D300,2/1/2024,9,0.637201982
Prod_5722,D300,1/1/2024,5,-0.455144273
Prod_5722,D300,12/1/2023,9,0.637201982
Prod_5722,D300,11/1/2023,1,-1.547490527
Prod_5722,D300,10/1/2023,3,-1.0013174
Prod_5722,D300,9/1/2023,13,1.729548236
Prod_5722,D300,8/1/2023,16,2.548807926
Prod_5722,D300,7/1/2023,5,-0.455144273
Prod_5722,D300,6/1/2023,15,2.275721363
Prod_5722,D300,5/1/2023,11,1.183375109
Prod_5722,D300,4/1/2023,3,-1.0013174
Prod_5722,D300,3/1/2023,5,-0.455144273
Prod_5722,D300,2/1/2023,0,-1.82057709
Prod_5722,D300,1/1/2023,7,0.091028855
Prod_5722,D300,12/1/2022,11,1.183375109
Prod_5722,D300,11/1/2022,7,0.091028855
Prod_5722,D300,10/1/2022,12,1.456461672
Prod_5722,D300,9/1/2022,7,0.091028855
Prod_5722,D300,8/1/2022,7,0.091028855
Prod_5722,D300,7/1/2022,5,-0.455144273
Prod_5722,D300,6/1/2022,8,0.364115418
Prod_5722,D300,5/1/2022,7,0.091028855
Prod_5722,D300,4/1/2022,4,-0.728230836
Prod_5722,D300,3/1/2022,10,0.910288545
Prod_5722,D300,2/1/2022,11,1.183375109
Prod_5722,D300,1/1/2022,11,1.183375109
Prod_5740,D300,9/1/2025,106,0.637163878
Prod_5740,D300,8/1/2025,56,-0.652061595
Prod_5740,D300,7/1/2025,66,-0.3942165
Prod_5740,D300,6/1/2025,60,-0.548923557
Prod_5740,D300,5/1/2025,39,-1.090398256
Prod_5740,D300,4/1/2025,32,-1.270889822
Prod_5740,D300,3/1/2025,138,1.462268181
Prod_5740,D300,2/1/2025,99,0.456672312
Prod_5740,D300,1/1/2025,42,-1.013044727
Prod_5740,D300,12/1/2024,94,0.327749765
Prod_5740,D300,11/1/2024,38,-1.116182765
Prod_5740,D300,10/1/2024,43,-0.987260218
Prod_5740,D300,9/1/2024,73,-0.213724934
Prod_5740,D300,8/1/2024,94,0.327749765
Prod_5740,D300,7/1/2024,52,-0.755199633
Prod_5740,D300,6/1/2024,61,-0.523139048
Prod_5740,D300,5/1/2024,56,-0.652061595
Prod_5740,D300,4/1/2024,134,1.359130143
Prod_5740,D300,3/1/2024,53,-0.729415123
Prod_5740,D300,2/1/2024,71,-0.265293953
Prod_5740,D300,1/1/2024,55,-0.677846104
Prod_5740,D300,12/1/2023,62,-0.497354538
Prod_5740,D300,11/1/2023,50,-0.806768652
Prod_5740,D300,10/1/2023,85,0.09568918
Prod_5740,D300,9/1/2023,82,0.018335651
Prod_5740,D300,8/1/2023,181,2.571002088
Prod_5740,D300,7/1/2023,104,0.585594859
Prod_5740,D300,6/1/2023,112,0.791870935
Prod_5740,D300,5/1/2023,54,-0.703630614
Prod_5740,D300,4/1/2023,104,0.585594859
Prod_5740,D300,3/1/2023,94,0.327749765
Prod_5740,D300,2/1/2023,72,-0.239509443
Prod_5740,D300,1/1/2023,96,0.379318784
Prod_5740,D300,12/1/2022,72,-0.239509443
Prod_5740,D300,11/1/2022,77,-0.110586896
Prod_5740,D300,10/1/2022,193,2.880416202
Prod_5740,D300,9/1/2022,116,0.895008973
Prod_5740,D300,8/1/2022,52,-0.755199633
Prod_5740,D300,7/1/2022,33,-1.245105313
Prod_5740,D300,6/1/2022,38,-1.116182765
Prod_5740,D300,5/1/2022,84,0.06990467
Prod_5740,D300,4/1/2022,143,1.591190729
Prod_5740,D300,3/1/2022,77,-0.110586896
Prod_5740,D300,2/1/2022,164,2.132665427
Prod_5740,D300,1/1/2022,51,-0.780984142
prod_5797,D300,9/1/2025,1024,-0.373675618
prod_5797,D300,8/1/2025,899,-0.995179269
prod_5797,D300,7/1/2025,1144,0.222967888
prod_5797,D300,6/1/2025,892,-1.029983474
prod_5797,D300,5/1/2025,1239,0.695310663
prod_5797,D300,4/1/2025,1168,0.342296589
prod_5797,D300,3/1/2025,1165,0.327380501
prod_5797,D300,2/1/2025,988,-0.552668669
prod_5797,D300,1/1/2025,858,-1.199032467
prod_5797,D300,12/1/2024,1219,0.595870079
prod_5797,D300,11/1/2024,1009,-0.448256056
prod_5797,D300,10/1/2024,1086,-0.065409807
prod_5797,D300,9/1/2024,992,-0.532780552
prod_5797,D300,8/1/2024,1076,-0.115130099
prod_5797,D300,7/1/2024,1076,-0.115130099
prod_5797,D300,6/1/2024,1044,-0.274235033
prod_5797,D300,5/1/2024,1034,-0.323955326
prod_5797,D300,4/1/2024,1070,-0.144962274
prod_5797,D300,3/1/2024,831,-1.333277256
prod_5797,D300,2/1/2024,738,-1.795675972
prod_5797,D300,1/1/2024,1581,2.395744654
prod_5797,D300,12/1/2023,1001,-0.48803229
prod_5797,D300,11/1/2023,908,-0.950431006
prod_5797,D300,10/1/2023,1047,-0.259318946
prod_5797,D300,9/1/2023,912,-0.930542889
prod_5797,D300,8/1/2023,983,-0.577528815
prod_5797,D300,7/1/2023,855,-1.213948555
prod_5797,D300,6/1/2023,1375,1.371506636
prod_5797,D300,5/1/2023,1174,0.372128764
prod_5797,D300,4/1/2023,1098,-0.005745456
prod_5797,D300,3/1/2023,1576,2.370884508
prod_5797,D300,2/1/2023,1049,-0.249374887
prod_5797,D300,1/1/2023,1316,1.078156912
prod_5797,D300,12/1/2022,1346,1.227317789
prod_5797,D300,11/1/2022,1309,1.043352708
prod_5797,D300,10/1/2022,1022,-0.383619676
prod_5797,D300,9/1/2022,970,-0.642165195
prod_5797,D300,8/1/2022,1487,1.928373908
prod_5797,D300,7/1/2022,1309,1.043352708
prod_5797,D300,6/1/2022,1376,1.376478665
prod_5797,D300,5/1/2022,1247,0.735086897
prod_5797,D300,4/1/2022,994,-0.522836494
prod_5797,D300,3/1/2022,1134,0.173247596
prod_5797,D300,2/1/2022,697,-1.99952917
prod_5797,D300,1/1/2022,1144,0.222967888
